id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_01441,N1,差し支える,さしつかえる,NO PICTURE,to interfere;to hinder;to become impeded,,,,Ichidan verb | intransitive verb,to interfere (with) | to hinder | to be hindered (from doing) | to become impeded | to have difficulty,scene_image,72,person_action_scene,action_state,person interfering,差し支える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01449,N1,帯びる,おびる,,to wear;to carry;to be entrusted;to have;to take on;to have a trace of;to be tinged with,,,,Ichidan verb | transitive verb,"to wear (a sword, decoration, etc.) | to carry | to bear | to be entrusted with (a mission) | to be charged with",scene_image,72,person_action_scene,action_state,person wearing,帯びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01473,N1,広まる,ひろまる,NO PICTURE,to spread;to be propagated,,,,Godan verb with 'ru' ending | intransitive verb,to spread | to be propagated,scene_image,72,person_action_scene,action_state,person spreading,広まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01482,N1,廃れる,すたれる,NO PICTURE,to go out of use;to become obsolete;to die out;to go out of fashion,,,,Ichidan verb | intransitive verb,to go out of use | to become obsolete | to die out | to go out of fashion | to go out of style,scene_image,72,person_action_scene,action_state,person going out of use,廃れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01492,N1,弄る,いじる,NO PICTURE,to touch;to tamper with,,,,Godan verb with 'ru' ending | transitive verb,to finger | to touch | to play with | to fiddle with | to toy with,scene_image,72,person_action_scene,action_state,person touching,弄る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01495,N1,引きずる,ひきずる,,to seduce;to drag along;to pull;to prolong;to support,,,,Godan verb with 'ru' ending | transitive verb,to drag | to trail | to pull along the ground | to lug | to force (someone) along,scene_image,72,person_action_scene,action_state,person seducing,引きずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01496,N1,引き上げる,ひきあげる,,to withdraw;to leave;to pull out;to retire,,,,Ichidan verb | transitive verb,to pull up | to drag up | to lift up | to increase | to raise (e.g. taxes),scene_image,72,person_action_scene,action_state,person withdrawwing,引き上げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01497,N1,引き下げる,ひきさげる,,to pull down;to lower;to reduce;to withdraw,,,,Ichidan verb | transitive verb,"to lower (a price, tax, standard, etc.) | to bring down | to reduce | to cut | to demote",scene_image,72,person_action_scene,action_state,person pulling down,引き下げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01499,N1,引き取る,ひきとる,NO PICTURE,to take charge of;to take over;to retire to a private place,,,,Godan verb with 'ru' ending | transitive verb,to take into one's possession | to receive | to accept | to collect | to claim,scene_image,72,person_action_scene,action_state,person taking charge of,引き取る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01500,N1,引き受ける,ひきうける,NO PICTURE,to undertake;to take up;to take over;to be responsible for;to guarantee;to contract (disease),,,,Ichidan verb | transitive verb,to take on | to undertake | to accept | to take charge of | to assume responsibility for,scene_image,72,person_action_scene,action_state,person undertaking,引き受ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01501,N1,引き起こす,ひきおこす,NO PICTURE,to cause,,,,Godan verb with 'su' ending | transitive verb,to cause | to induce | to bring about | to provoke | to pull upright,scene_image,72,person_action_scene,action_state,person causing,引き起こす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01503,N1,引っ掻く,ひっかく,NO PICTURE,to scratch,,,,Godan verb with 'ku' ending | transitive verb,to scratch | to claw,scene_image,72,person_action_scene,action_state,person scratching,引っ掻く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01505,N1,弛む,たるむ,NO PICTURE,to slacken;to loosen;to relax,,,,Godan verb with 'mu' ending | intransitive verb,to become loose | to slacken (e.g. rope) | to become less tense | to relax | to let one's guard down,scene_image,72,person_action_scene,action_state,person slackenning,弛む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01508,N1,弱まる,よわまる,NO PICTURE,to abate;to weaken;to be emaciated;to be dejected;to be perplexed,,,,Godan verb with 'ru' ending | intransitive verb,to abate | to weaken | to be emaciated | to be dejected | to be perplexed,scene_image,72,person_action_scene,action_state,person abating,弱まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01509,N1,弱める,よわめる,NO PICTURE,to weaken,,,,Ichidan verb | transitive verb,to weaken,scene_image,72,person_action_scene,action_state,person weakenning,弱める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01510,N1,弱る,よわる,NO PICTURE,to weaken;to be troubled;to be downcast;to be emaciated;to be dejected;to be perplexed;to impair,,,,Godan verb with 'ru' ending | intransitive verb,to weaken | to grow weak | to wane | to decline (of one's health) | to be downcast,scene_image,72,person_action_scene,action_state,person weakenning,弱る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01513,N1,強いる,しいる,NO PICTURE,to force;to compel;to coerce,,,,Ichidan verb | transitive verb,to force | to compel | to coerce | to press | to impose,scene_image,72,person_action_scene,action_state,person forcing,強いる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01514,N1,強まる,つよまる,NO PICTURE,to get strong;to gain strength,,,,Godan verb with 'ru' ending | intransitive verb,to get strong | to gain strength,scene_image,72,person_action_scene,action_state,person getting strong,強まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01515,N1,強める,つよめる,NO PICTURE,to strengthen;to emphasize,,,,Ichidan verb | transitive verb,to strengthen | to emphasize | to emphasise,scene_image,72,person_action_scene,action_state,person strengthenning,強める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01521,N1,強請る,ねだる,NO PICTURE,to tease;to coax;to solicit;to demand,,,,Godan verb with 'ru' ending | transitive verb,to beg | to pester | to plead | to coax | to hound,scene_image,72,person_action_scene,action_state,person teasing,強請る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01522,N1,弾く,はじく,NO PICTURE,to flip;to snap,,,,Godan verb with 'ku' ending | transitive verb,to flip | to snap | to flick | to repel | to use (an abacus),scene_image,72,person_action_scene,action_state,person flipping,弾く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01523,N1,弾む,はずむ,NO PICTURE,to spring;to bound;to bounce;to be stimulated;to be encouraged;to get lively;to treat oneself to;to,,,,Godan verb with 'mu' ending | intransitive verb | transitive verb,to spring | to bound | to bounce | to be stimulated | to be encouraged,scene_image,72,person_action_scene,action_state,person springing,弾む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01528,N1,当てはまる,あてはまる,NO PICTURE,to apply (a rule),,,,Godan verb with 'ru' ending | intransitive verb,"to apply (of a rule) | to be applicable (of standards, lessons, ideas, etc.) | to hold true (e.g. of a description) | to fit | to be suitable (e.g. of a word)",scene_image,72,person_action_scene,action_state,person applying,当てはまる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01529,N1,当てはめる,あてはめる,NO PICTURE,to apply;to adapt,,,,Ichidan verb | transitive verb,to apply | to adapt,scene_image,72,person_action_scene,action_state,person applying,当てはめる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01538,N1,役立つ,やくだつ,NO PICTURE,to be useful;to be helpful;to serve the purpose,,,,Godan verb with 'tsu' ending | intransitive verb,to be useful | to be helpful | to serve the purpose,scene_image,72,person_action_scene,action_state,person being useful,役立つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01547,N1,待ち望む,まちのぞむ,NO PICTURE,to look anxiously for;to wait eagerly for,,,,Godan verb with 'mu' ending | transitive verb,to wait eagerly for | to look forward to,scene_image,72,person_action_scene,action_state,person looking anxiously for,待ち望む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01576,N1,徹する,てっする,NO PICTURE,to sink in;to penetrate;to devote oneself;to believe in;to go through;to do intently and exclusively,,,,suru verb - special class | intransitive verb,to penetrate | to sink in | to devote oneself (to) | to do intently and exclusively | to do throughout (e.g. the night),scene_image,72,person_action_scene,action_state,person sinking in,徹する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01583,N1,心掛ける,こころがける,NO PICTURE,to bear in mind;to aim to do,,,,Ichidan verb | transitive verb,to keep in mind | to bear in mind | to try | to aim to do | to endeavor,scene_image,72,person_action_scene,action_state,person bearing in mind,心掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01588,N1,志す,こころざす,NO PICTURE,to plan;to intend;to aspire to;to set aims (sights on),,,,Godan verb with 'su' ending | intransitive verb | transitive verb,"to aspire to | to aim for | to intend | to resolve | to give a gift (as a token of gratitude, goodwill, etc.)",scene_image,72,person_action_scene,action_state,person planning,志す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01599,N1,怒る,いかる,NO PICTURE,to get angry;to be angry,,,,Godan verb with 'ru' ending | intransitive verb | transitive verb,to get angry | to get mad | to lose one's temper | to scold | to tell (someone) off,scene_image,72,person_action_scene,action_state,person getting angry,怒る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01600,N1,怒鳴る,どなる,,to shout;to yell,,,,Godan verb with 'ru' ending | intransitive verb,to shout (in anger) | to yell,scene_image,72,person_action_scene,action_state,person shouting,怒鳴る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01605,N1,急かす,せかす,NO PICTURE,to hurry;to urge on,,,,Godan verb with 'su' ending | transitive verb,to hurry (up) | to urge on | to press | to rush,scene_image,72,person_action_scene,action_state,person hurrying,急かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01607,N1,怯える,おびえる,NO PICTURE,to become frightened;to have a nightmare,,,,Ichidan verb | intransitive verb,to become frightened | to be frightened (of) | to be scared (of),scene_image,72,person_action_scene,action_state,person becoming frightened,怯える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01608,N1,恋する,こいする,NO PICTURE,to fall in love with;to love,,,,suru verb - included | transitive verb | intransitive verb,to fall in love (with) | to love,scene_image,72,person_action_scene,action_state,person falling in love with,恋する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01612,N1,恐れ入る,おそれいる,NO PICTURE,to be filled with awe;to feel small;to be amazed;to be surprised;to be disconcerted;to be sorry;to b,,,,Godan verb with 'ru' ending | intransitive verb,to be sorry | to beg someone's pardon | to feel small | to be much obliged | to be grateful,scene_image,72,person_action_scene,action_state,person being filled with awe,恐れ入る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
